date,fz,reg_num,reg_num_href,stage,p_object,organization_type,organization_name,organization_href,s_price,posted,updated,ending,documents_href
"Mon, 29 Apr 2024 18:10:59 +0000",223-ФЗ Прочие,№ 32413443458,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=16577023,Закупка завершена,Поставка однофазных приборов учёта электрической энергии для нужд ООО «МЭК» в количестве 2 500 шт.,Заказчик,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАГНИТОГОРСКАЯ ЭНЕРГЕТИЧЕСКАЯ КОМПАНИЯ""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=11216,"17 718 333,00 ₽",28.03.2024,28.03.2024,05.04.2024,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=16577023
"Mon, 29 Apr 2024 18:10:59 +0000","223-ФЗ Аукцион в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",№ 32413443640,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=16577252,Закупка завершена,Поверка приборов учёта,Заказчик,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТНС ЭНЕРГО НИЖНИЙ НОВГОРОД""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=11371,"31 022 073,75 ₽",28.03.2024,28.03.2024,15.04.2024,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=16577252
"Mon, 29 Apr 2024 18:10:59 +0000","223-ФЗ Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",№ 32413437859,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=16570007,Закупка завершена,Выполнение работ по реконструкции электрических сетей с установкой приборов учёта электроэнергии,Заказчик,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ВИТИМЭНЕРГО""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=9938,"1 478 266,67 ₽",28.03.2024,28.03.2024,05.04.2024,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=16570007
"Mon, 29 Apr 2024 18:10:59 +0000",44-ФЗ Электронный аукцион,№ 0111300005124000098,https://zakupki.gov.ru/epz/order/notice/ea20/view/common-info.html?regNumber=0111300005124000098,Определение поставщика завершено,"Оказание услуг на техническое обслуживание узлов учёта тепловой энергии, холодного водоснабжения с использованием систем удаленного мониторинга, обслуживание узлов погодного регулирования для нужд МБУ ДО ""Спортивная школа №7""","Организация, осуществляющая размещение","МУНИЦИПАЛЬНОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ИСПОЛНИТЕЛЬНЫЙ КОМИТЕТ НИЖНЕКАМСКОГО МУНИЦИПАЛЬНОГО РАЙОНА""",https://zakupki.gov.ru/epz/organization/view/info.html?organizationId=629810,"67 200,00 ₽",15.03.2024,26.03.2024,26.03.2024,https://zakupki.gov.ru/epz/order/notice/ea20/view/documents.html?regNumber=0111300005124000098
"Mon, 29 Apr 2024 18:10:59 +0000","223-ФЗ Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",№ 32413428483,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=16558885,Закупка завершена,"Ремонт системы отопления объекта «Часть служебно-пассажирского здания общей площадью 530,1 кв.м» Надымского центра ОВД",Заказчик,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГОСУДАРСТВЕННАЯ КОРПОРАЦИЯ ПО ОРГАНИЗАЦИИ ВОЗДУШНОГО ДВИЖЕНИЯ В РОССИЙСКОЙ ФЕДЕРАЦИИ""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=2167,"900 000,00 ₽",26.03.2024,26.03.2024,04.04.2024,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=16558885
"Mon, 29 Apr 2024 18:11:00 +0000","223-ФЗ Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",№ 32413372298,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=16547064,Закупка завершена,Право заключения Договора на оказание услуг по поверке измерительных трансформаторов и приборов учёта для нужд ПАО «Россети Центр» (филиала «Смоленскэнерго»),Заказчик,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ ЦЕНТР""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=13490,"3 144 000,00 ₽",12.03.2024,22.03.2024,19.03.2024,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=16547064
"Mon, 29 Apr 2024 18:11:00 +0000","223-ФЗ Конкурс в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",№ 32413364493,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=16546246,Закупка завершена,Установка/замена интеллектуальных приборов учёта (с оборудованием Подрядчика),Заказчик,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ТНС ЭНЕРГО РОСТОВ-НА-ДОНУ""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=22293,"68 513 057,00 ₽",07.03.2024,22.03.2024,01.04.2024,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=16546246
"Mon, 29 Apr 2024 18:11:00 +0000",223-ФЗ Прочие,№ 32413317473,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=16534255,Закупка завершена,"Заключение рамочного договора на оказание услуг по независимой экспертизе приборов учёта электрической энергии для нужд филиалов ПАО «Россети Северный Кавказ» (Организатор, Заказчик).",Заказчик,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ СЕВЕРНЫЙ КАВКАЗ""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=14882,"2 857 800,00 ₽",22.02.2024,20.03.2024,12.03.2024,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=16534255
"Mon, 29 Apr 2024 18:11:00 +0000","223-ФЗ Закупка у единственного поставщика (подрядчика, исполнителя)",№ 32413408345,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=16534017,Закупка завершена,Работы по установке прибора учёта расхода тепловой энергии,Заказчик,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ГОСТИНИЧНЫЙ КОМПЛЕКС ""ВЫБОРГ""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=51201,"590 000,00 ₽",20.03.2024,20.03.2024,not defined,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=16534017
"Mon, 29 Apr 2024 18:11:00 +0000",223-ФЗ Прочие,№ 32413401595,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=16530011,Закупка завершена,Услуги по ремонту и поверке приборов учёта электроэнергии.,Заказчик,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""РЕГИОНАЛЬНАЯ СЕТЕВАЯ КОМПАНИЯ""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=11304,"5 000 000,00 ₽",19.03.2024,20.03.2024,04.04.2024,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=16530011
"Mon, 29 Apr 2024 18:11:00 +0000","223-ФЗ Запрос котировок в электронной форме, участниками которого могут являться только субъекты малого и среднего предпринимательства",№ 32413405315,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=16529975,Закупка завершена,Оказание услуг по поверке приборов учёта,Заказчик,МУНИЦИПАЛЬНОЕ ОБЩЕОБРАЗОВАТЕЛЬНОЕ УЧРЕЖДЕНИЕ КУРОВСКАЯ СРЕДНЯЯ ОБЩЕОБРАЗОВАТЕЛЬНАЯ ШКОЛА № 2 С УГЛУБЛЁННЫМ ИЗУЧЕНИЕМ ОТДЕЛЬНЫХ ПРЕДМЕТОВ,https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=81749,"77 380,00 ₽",20.03.2024,20.03.2024,27.03.2024,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=16529975
"Mon, 29 Apr 2024 18:11:00 +0000",223-ФЗ Прочие,№ 32413403994,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=16528665,Закупка завершена,"Выполнение работ по установке, замене и наладке интеллектуальных приборов учёта электрической энергии и трансформаторов тока в 2024г. для нужд Владимирского филиала АО ""ЭнергосбыТ Плюс""",Заказчик,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЭНЕРГОСБЫТ ПЛЮС""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=16342,"9 917 348,40 ₽",20.03.2024,20.03.2024,26.03.2024,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=16528665
"Mon, 29 Apr 2024 18:11:00 +0000",223-ФЗ Прочие,№ 32413403240,https://zakupki.gov.ru/epz/order/notice/notice223/common-info.html?noticeInfoId=16527760,Закупка завершена,"Строительство КЛ-0,4 кВ ориентировочной протяжённостью 1 км для технологического присоединения энергопринимающих устройств заявителя ООО ""Галерная гавань"" по адресу: Санкт-Петербург, Морская набережная, участок 190 (23-058856)» «Установка приборов учета в соответствии с Федеральным законом от 27.12.2018 №522-ФЗ и интеграция их в систему учёта электрической энергии Островного РЭС для технологического присоединения энергопринимающих устройств заявителя ООО ""Галерная гавань"" по адресу: Санкт-Петербург, Морская набережная, участок 190 (23-058856)» (231013/1/4)",Заказчик,"ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""РОССЕТИ ЛЕНЭНЕРГО""",https://zakupki.gov.ru/epz/organization/view223/info.html?agencyId=9673,"1 183 044,00 ₽",19.03.2024,19.03.2024,22.03.2024,https://zakupki.gov.ru/epz/order/notice/notice223/documents.html?noticeInfoId=16527760
